No,Kode,Nama Puskesmas,Raw Text
182,1000079075,BAKTIYA BARAT,BAKTIYA BARAT Jl. Medan - Banda Aceh Baktiya Barat Aceh Utara Aceh Non Rawat Inap Perdesaan
183,1000078992,PAYA BAKONG,PAYA BAKONG Jl. Tkg Chik Paya Bakong Paya Bakong Aceh Utara Aceh Non Rawat Inap Terpencil
184,1000078899,NIBONG,NIBONG Jl. Simpang Paya Leubok Nibong Aceh Utara Aceh Non Rawat Inap Perdesaan
185,1000078954,SIMPANG KRAMAT,SIMPANG KRAMAT Jl. Cot Sahid Transad Simpang Keuramat Aceh Utara Aceh Non Rawat Inap Perdesaan
186,1000079037,LAPANG,LAPANG Jl. Lapng Kuala Cangkoy Lapang Aceh Utara Aceh Non Rawat Inap Perdesaan
187,1000078980,PIRAK TIMU,PIRAK TIMU Kec Pirak Timu Pirak Timu Aceh Utara Aceh Non Rawat Inap Terpencil
188,1000078930,GEUREUDONG PASE,GEUREUDONG PASE Jl. Geuredong Pase Km 20 Geureudong Pase Aceh Utara Aceh Non Rawat Inap Terpencil
189,1000078916,BANDA BARO,BANDA BARO Jl. Kertas Kraft Aceh Km 6.5 Banda Baro Aceh Utara Aceh Non Rawat Inap Perdesaan
190,1000079001,NISAM ANTARA,"NISAM ANTARA Ds. Alue Papeun, Kec. Nisam Antara Nisam Antara Aceh Utara Aceh Non Rawat Inap Terpencil"
191,1000056217,SIMEULUE TENGAH,"SIMEULUE TENGAH Kampung Aie, Kec. Simeulue Tengah Simeulue Tengah Simeulue Aceh Rawat Inap Terpencil"
192,1000056176,SALANG,"SALANG Ds. Nasreuhe, Kec. Salang Salang Simeulue Aceh Rawat Inap Terpencil"
193,1000056243,TEUPAH BARAT,TEUPAH BARAT Jl. T Diujung Teupah Barat Simeulue Aceh Rawat Inap Terpencil
194,1000056114,KUALA MAKMUR,KUALA MAKMUR Jl. Sinabang-Luan Balu Km 14 Simeulue Timur Simeulue Aceh Rawat Inap Terpencil
195,1000056255,SIMEULUE TIMUR,SIMEULUE TIMUR Jl. Pahlawan Simeulue Timur Simeulue Aceh Non Rawat Inap Perkotaan
196,1000056164,TELUK DALAM,"TELUK DALAM Ds. Kuala Bakti, Kec. Teluk Dalam Teluk Dalam Simeulue Aceh Rawat Inap Terpencil"
197,1000056205,LUAN BALU,LUAN BALU Jl. Tgk Nyak Ali Teluk Dalam Simeulue Aceh Rawat Inap Terpencil
198,1000056126,SANGGIRAN,SANGGIRAN Jl. Tgk Ismail Simeulue Barat Simeulue Aceh Rawat Inap Sangat Terpencil
199,1000056140,SIMEULUE BARAT,"SIMEULUE BARAT Ds. Malasin, Kec. Simeulue Barat Simeulue Barat Simeulue Aceh Rawat Inap Terpencil"
200,1000056152,ALUS-ALUS,ALUS-ALUS Jl. Sinabang Labuhan Bajau Km 23 Teupah Selatan Simeulue Aceh Rawat Inap Terpencil
201,1000056231,TEUPAH SELATAN,"TEUPAH SELATAN Ds. Labuhan Bajau, Kec. Teupah Selatan Teupah Selatan Simeulue Aceh Rawat Inap Terpencil"
202,1000056188,ALAFAN,"ALAFAN Ds. Langi, Kec. Alafan Alapan Simeulue Aceh Rawat Inap Sangat Terpencil"
203,1000056190,LAMEREM,LAMEREM Jl. Lingkar Simeuleu Alapan Simeulue Aceh Rawat Inap Sangat Terpencil
204,1000056229,TEUPAH TENGAH,TEUPAH TENGAH Jl. Sinabang - Lasikin Teupah Tengah Simeulue Aceh Rawat Inap Perdesaan
205,1000056138,SIMEULUE CUT,SIMEULUE CUT Kec. Simeulue Cut Simeulue Cut Simeulue Aceh Rawat Inap Terpencil
206,1000138273,PULAU BANYAK,PULAU BANYAK Jl. Iskandar Muda Pulau Balai Pulau Banyak Aceh Singkil Aceh Rawat Inap Sangat Terpencil
207,1000138247,SIMPANG KANAN,SIMPANG KANAN Jl. Kesehatan No.141 Simpang Kanan Aceh Singkil Aceh Rawat Inap Perdesaan
208,1000138302,KUTA TINGGI,KUTA TINGGI Kampung Kuta Tinggi Simpang Kanan Aceh Singkil Aceh Non Rawat Inap Perdesaan
209,1000138235,SINGKIL,"SINGKIL Jl. Merdeka No, 10 Pasar Singkil Singkil Aceh Singkil Aceh Rawat Inap Perkotaan"
210,1000138340,GUNUNG MERIAH,GUNUNG MERIAH Jl. Cut Mutia Gunung Meriah Aceh Singkil Aceh Non Rawat Inap Perkotaan
211,1000138297,KUTA BAHARU,KUTA BAHARU Jl. Kuta Baharu Kota Baharu Aceh Singkil Aceh Non Rawat Inap Terpencil
212,1000138285,SINGKIL UTARA,SINGKIL UTARA Jl. Raya Singkil - Rimo Singkil Utara Aceh Singkil Aceh Non Rawat Inap Perkotaan
213,1000138261,DANAU PARIS,DANAU PARIS Jl. Kampung Biskang Danau Paris Aceh Singkil Aceh Rawat Inap Perdesaan
214,1000138326,SURO,SURO Jl. Bulu Sema Suro Makmur Aceh Singkil Aceh Non Rawat Inap Perdesaan
215,1000138259,SINGKOHOR J.,"SINGKOHOR J. Hamzah Fasuri, Kec. Singkohor Singkohor Aceh Singkil Aceh Rawat Inap Terpencil"
216,1000138314,KUALA BARU,KUALA BARU Jl. Kuala Baru Kuala Baru Aceh Singkil Aceh Non Rawat Inap Terpencil
217,1000138338,PULAU BANYAK BARAT,PULAU BANYAK BARAT Jl. Sutan Umar Pulau Banyak Barat Aceh Singkil Aceh Non Rawat Inap Sangat Terpencil
218,1000115544,SAMALANGA,SAMALANGA Jl. Letkol Teuku Abdul Hamid Azwar Gampong Sangso Samalanga Bireuen Aceh Rawat Inap Perdesaan
219,1000115611,JEUNIEB,JEUNIEB Jl. Medan - Banda Aceh Km. 193 Gampong Meunasah Kota Jeunieb Bireuen Aceh Rawat Inap Perdesaan
220,1000115623,PEUDADA,PEUDADA Jl. Medan - Banda Aceh Gampong Meunasah Pulo Peudada Bireuen Aceh Rawat Inap Perdesaan
221,1000115582,JEUMPA,JEUMPA Jl. Banda Aceh-Medan Gampong Cot Bada Jeumpa Bireuen Aceh Rawat Inap Perdesaan
222,1000115697,PEUSANGAN,PEUSANGAN Jl. Pendidikan Gampong Raya Dagang Peusangan Bireuen Aceh Non Rawat Inap Perkotaan
223,1000115702,COT IE JUE,COT IE JUE Jl. Tanoh Mirah Km 1 Peusangan Bireuen Aceh Non Rawat Inap Perdesaan
224,1000115609,MAKMUR,MAKMUR Jl. Pulo Teungoh No.3 Gampong Ulee Gle Makmur Bireuen Aceh Rawat Inap Perdesaan
225,1000115556,MON KEULAYU,MON KEULAYU Jl. Gampong Mon Keulayu Gandapura Bireuen Aceh Rawat Inap Perdesaan
226,1000115685,GANDA PURA,GANDA PURA Jl. Banda Aceh-Medan Gampong Keude Lapang Gandapura Bireuen Aceh Rawat Inap Perdesaan
227,1000115673,PANDRAH,PANDRAH Jl. Medan - Banda Aceh Gampong Meunasah Reudeup Pandrah Bireuen Aceh Rawat Inap Perdesaan
228,1000115568,JULI,JULI Jl. Bireuen - Takengon Km.10 Gampong Beunyot Juli Bireuen Aceh Rawat Inap Perdesaan
229,1000115714,JULI-2,JULI-2 Jl. Gayo Km. 5 Gampong Juli Meunasah Teungoh Juli Bireuen Aceh Non Rawat Inap Perdesaan
230,1000115570,JANGKA,JANGKA Jl. Puskesmas No.2 Jangka Bireuen Aceh Rawat Inap Perdesaan
231,1000115647,SIMPANG MAMPLAM,SIMPANG MAMPLAM Jl. Medan - Banda Aceh Gampong Meunasah Mamplam Simpang Mamplam Bireuen Aceh Rawat Inap Perdesaan
232,1000115594,PEULIMBANG,PEULIMBANG Jl. Medan - Banda Aceh Km.195 Gampong Puuek Peulimbang Bireuen Aceh Rawat Inap Perdesaan
233,1000115738,KOTA JUANG,"KOTA JUANG Gampong Buket Teukeuh, Kec. Kota Juang Kota Juang Bireuen Aceh Non Rawat Inap Perkotaan"
234,1000115726,KUALA,KUALA Jl. Laksamana Malahayati Gampong Weu Jangka Kuala Bireuen Aceh Non Rawat Inap Perdesaan
235,1000115635,PEUSANGAN SIBLAH KRUENG,PEUSANGAN SIBLAH KRUENG Jl. Lueng Daneun - Makmur Km.1 Gampong Lueng Daneun Peusangan Siblah Krueng Bireuen Aceh Rawat Inap Perdesaan
236,1000115659,PEUSANGAN SELATAN,PEUSANGAN SELATAN Jl. Simpang Tanjong Gampong Geulanggang Labu Peusangan Selatan Bireuen Aceh Rawat Inap Perdesaan
237,1000115661,KUTA BLANG,KUTA BLANG Jl. Medan - Banda Aceh Km. 233 Gampong Meusee Kuta Blang Bireuen Aceh Rawat Inap Perdesaan
238,1000093215,BLANGPIDIE,"BLANGPIDIE Jl. Iskandar Muda, No. 19 Blang Pidie Aceh Barat Daya Aceh Rawat Inap Perkotaan"
239,1000093241,BINEH KRUENG,"BINEH KRUENG Ds. Bineh Krueng, Kec. Tangan-Tangan Tangan Aceh Barat Daya Aceh Non Rawat Inap Perdesaan"
240,1000093253,TANGAN-TANGAN,TANGAN-TANGAN Jl. Nasional Km 382 Tangan Aceh Barat Daya Aceh Rawat Inap Perdesaan
241,1000093227,MANGGENG,"MANGGENG Ds. Keudai, Kec. Manggeng Manggeng Aceh Barat Daya Aceh Rawat Inap Perdesaan"
242,1000093239,SUSOH,"SUSOH Ds. Padang Baru, Kec. Susoh Susoh Aceh Barat Daya Aceh Non Rawat Inap Perdesaan"
243,1000093289,SANGKALAN,"SANGKALAN Ds. Padang Panjang, Kec. Susoh Susoh Aceh Barat Daya Aceh Non Rawat Inap Perdesaan"
244,1000093198,KUALA BATEE,"KUALA BATEE Ds. Krueng Panto, Kec. Kuala Batee Kuala Batee Aceh Barat Daya Aceh Rawat Inap Perdesaan"
245,1000093306,ALUE PISANG,"ALUE PISANG Ds. Alue Pisang, Kec. Kuala Batee Kuala Batee Aceh Barat Daya Aceh Non Rawat Inap Perdesaan"
246,1000093203,BABAHROT Gampong,"BABAHROT Gampong Pante Cermin, Kec. Babahrot Babah Rot Aceh Barat Daya Aceh Rawat Inap Perdesaan"
247,1000093265,IE MIRAH,"IE MIRAH Ds. Ie Mirah, Kec. Babah Rot Babah Rot Aceh Barat Daya Aceh Non Rawat Inap Perdesaan"
248,1000093291,LHANG,"LHANG Ds. Lhang, Kec. Setia Setia Aceh Barat Daya Aceh Non Rawat Inap Perdesaan"
249,1000093277,ALUE SUNGAI PINANG,"ALUE SUNGAI PINANG Ds. Alue Sungai Pinang, Kec. Jeumpa Jeumpa Aceh Barat Daya Aceh Non Rawat Inap Perdesaan"
250,1000093318,LEMBAH SABIL,"LEMBAH SABIL Ds. Meunasah Tengah, Kec. Lembah Sabil Lembah Sabil Aceh Barat Daya Aceh Non Rawat Inap Perdesaan"
251,1000072259,BLANGKEJEREN,BLANGKEJEREN Jl. Kuta Panjang No.7 Blangkejeren Gayo Lues Aceh Rawat Inap Terpencil
252,1000072261,KUTA PANJANG,KUTA PANJANG Jl. H. Jaka No.001 Kutapanjang Gayo Lues Aceh Rawat Inap Terpencil
253,1000072314,RIKIT GAIB,RIKIT GAIB Jl. Blangkejeren - Takengon Rikit Gaib Gayo Lues Aceh Non Rawat Inap Terpencil
254,1000072297,TERANGUN,TERANGUN Jl. Reje Jabo Terangun Gayo Lues Aceh Rawat Inap Sangat Terpencil
255,1000072247,PINING,PINING Jl. Ladia Galaska Pining Pining Gayo Lues Aceh Rawat Inap Sangat Terpencil
256,1000072326,PINTU RIME,PINTU RIME Jl. Ladia Galaska - Lokop Pining Gayo Lues Aceh Non Rawat Inap Terpencil
257,1000072302,CINTA MAJU,CINTA MAJU Jl. Cinta Maju - Bener Baru Blangpegayon Gayo Lues Aceh Non Rawat Inap Terpencil
258,1000072285,GUMPANG,GUMPANG Jl. Blangkejeren - Kota Cane Puteri Betung Gayo Lues Aceh Rawat Inap Terpencil
259,1000072352,DABUN GELANG,DABUN GELANG Jl. Pinding - Blangkerejen Dabun Gelang Dabun Gelang Gayo Lues Aceh Non Rawat Inap Terpencil
260,1000072338,BLANGJERANGO,BLANGJERANGO Jl. Kuta Panjang - Terangun Blangjerango Gayo Lues Aceh Non Rawat Inap Terpencil
261,1000072340,REREBE,REREBE Jl. Pltmh Teripe Jaya Gayo Lues Aceh Non Rawat Inap Sangat Terpencil
262,1000072273,KENYARAN,KENYARAN Jl. Blangkejeren - Takengon Pantan Cuaca Gayo Lues Aceh Rawat Inap Sangat Terpencil
263,1000050653,TEUNOM,"TEUNOM Ds. Tanoh Mayang, Kec. Teunom Teunom Aceh Jaya Aceh Rawat Inap Perdesaan"
264,1000050706,CALANG Kampung,"CALANG Kampung Blang, Kec. Krueng Sabee Krueng Sabee Aceh Jaya Aceh Non Rawat Inap Perkotaan"
265,1000050720,KRUENG SABEE,"KRUENG SABEE Ds. Paya Seumantok, Kec. Krueng Sabee Krueng Sabee Aceh Jaya Aceh Non Rawat Inap Perdesaan"
266,1000050691,LAGEUN,"LAGEUN Ds. Lhok Geulumpang, Kec Setia Bakti Setia Bakti Aceh Jaya Aceh Non Rawat Inap Perdesaan"
267,1000050732,PANTE KUYUN,"PANTE KUYUN Gampong Pante Kuyun, Kec. Setia Bakti Setia Bakti Aceh Jaya Aceh Rawat Inap Terpencil"
268,1000050641,LHOK KRUET,"LHOK KRUET Ds. Lhok Kruet, Kec. Sampoiniet Sampoi Niet Aceh Jaya Aceh Rawat Inap Perdesaan"
269,1000050718,LIGAN Gampong,"LIGAN Gampong Ligan,Kec. Sampoiniet Sampoi Niet Aceh Jaya Aceh Rawat Inap Terpencil"
270,1000050665,LAMNO,"LAMNO Ds. Gle Putoh, Kec. Jaya Jaya Aceh Jaya Aceh Rawat Inap Perdesaan"
271,1000050627,PANGA,"PANGA Ds. Keude Panga, Kec. Panga Panga Aceh Jaya Aceh Rawat Inap Perdesaan"
272,1000050689,INDRAJAYA,"INDRAJAYA Ds. Teumareum, Kec. Indrajaya Indra Jaya Aceh Jaya Aceh Rawat Inap Perdesaan"
273,1000050639,PATEK,PATEK Ds.. Pajar Kec.. Darul Hikmah Darul Hikmah Aceh Jaya Aceh Rawat Inap Terpencil
274,1000050677,PASIE RAYA,"PASIE RAYA Ds. Tuwi Kareung, Kec. Pasie Raya Pasie Raya Aceh Jaya Aceh Rawat Inap Terpencil"
275,1000132097,UJONG FATIHAH,"UJONG FATIHAH Ds. Blang Muko, Kec. Kuala Kuala Nagan Raya Aceh Non Rawat Inap Perkotaan"
276,1000132059,JEURAM,JEURAM Jl. Kesehatan No.2 Seunagan Nagan Raya Aceh Rawat Inap Perdesaan
277,1000132023,UTEUN PULO,"UTEUN PULO Ds. Blang Panyang, Kec. Seunangan Timur Seunagan Timur Nagan Raya Aceh Rawat Inap Perdesaan"
278,1000132035,BEUTONG Lhok,"BEUTONG Lhok Seumot, Kec.Beutong Beutong Nagan Raya Aceh Rawat Inap Perdesaan"
279,1000132011,ALUE BILIE,ALUE BILIE Jl. Erwin Ibrahim Darul Makmur Nagan Raya Aceh Rawat Inap Perdesaan
280,1000132085,ALUE RAMBOT,"ALUE RAMBOT Ds. Aloe Rambot, Kec. Darul Makmur Darul Makmur Nagan Raya Aceh Non Rawat Inap Perdesaan"
281,1000132138,SUKA MULIA,"SUKA MULIA Suka Mulia, Kec. Darul Makmur Darul Makmur Nagan Raya Aceh Non Rawat Inap Terpencil"
282,1000670300,PULO TEUNGOH,PULO TEUNGOH Ds. Pulo Teungoh Darul Makmur Nagan Raya Aceh Non Rawat Inap Terpencil
283,1000132114,COT KUTA,"COT KUTA Gampong Blang Sapek, Kec. Suka Makmue Suka Makmue Nagan Raya Aceh Non Rawat Inap Perkotaan"
284,1000132047,PADANG PANYANG,"PADANG PANYANG Padang Panyang, Kec. Kuala Pesisir Kuala Pesisir Nagan Raya Aceh Rawat Inap Perdesaan"
285,1000132126,PADANG RUBEK,"PADANG RUBEK Ds. Padang Rubek, Kec. Kuala Pesisir Kuala Pesisir Nagan Raya Aceh Non Rawat Inap Perdesaan"
286,1000132073,KUALA TADU,"KUALA TADU Ds. Kuala Tadu, Kec. Tadu Raya Tadu Raya Nagan Raya Aceh Non Rawat Inap Terpencil"
287,1000132140,SIMPANG JAYA,SIMPANG JAYA Jl. Mbo-Tpk Tuan Tadu Raya Nagan Raya Aceh Non Rawat Inap Perdesaan
288,1000132102,LUENG KEBEU JAGAD,"LUENG KEBEU JAGAD Ds. Lueng Kebeu Jagad, Kec. Tripa Makmur Tripa Makmur Nagan Raya Aceh Rawat Inap Terpencil"
289,1000132061,BEUTONG ATEUH,BEUTONG ATEUH Ds. Blang Puuk Beutong Ateuh Banggalang Nagan Raya Aceh Rawat Inap Sangat Terpencil
290,1000108929,MANYAK PAYED,MANYAK PAYED Jl. Medan Banda Aceh Tualang Cut Manyak Payed Aceh Tamiang Aceh Rawat Inap Perdesaan
291,1000108888,SUNGAI IYU,SUNGAI IYU Jl. Pekan Sungai Iyu Bendahara Aceh Tamiang Aceh Rawat Inap Perdesaan
292,1000109026,BENDAHARA,"BENDAHARA Ds. Upah, Kec. Bendahara Bendahara Aceh Tamiang Aceh Non Rawat Inap Perdesaan"
293,1000108917,SELELEH,"SELELEH Dsn. Sididadi Ds. Seleleh, Kec. Karang Baru Karang Baru Aceh Tamiang Aceh Rawat Inap Terpencil"
294,1000109014,KARANG BARU,KARANG BARU Jl. Medan Banda Aceh Karang Baru Aceh Tamiang Aceh Non Rawat Inap Perdesaan
295,1000108905,SERUWAY,SERUWAY Jl. Temenggong No.85 Seruway Aceh Tamiang Aceh Rawat Inap Perdesaan
296,1000108967,KUALA SIMPANG,"KUALA SIMPANG Ds. Kota Lintang, Kec. Kota Kuala Simpang Kota Kualasinpang Aceh Tamiang Aceh Non Rawat Inap Perkotaan"
297,1000108979,KEJURUAN MUDA,KEJURUAN MUDA Jl. Medan - Banda Aceh Sungai Liput Kejuruan Muda Aceh Tamiang Aceh Non Rawat Inap Perdesaan
298,1000108931,TAMIANG HULU,TAMIANG HULU Jl. Alur Jambu No. 1 Pulo Tiga Tamiang Hulu Aceh Tamiang Aceh Rawat Inap Terpencil
299,1000108993,RANTAU,"RANTAU Ds. Alur Cucur, Kec. Rantau Rantau Aceh Tamiang Aceh Non Rawat Inap Perdesaan"
300,1000109002,SAPTA JAYA,"SAPTA JAYA Ds. Suka Mulia, Kec. Rantau Rantau Aceh Tamiang Aceh Non Rawat Inap Perdesaan"
301,1000108890,BANDA MULIA,"BANDA MULIA Ds. Telaga Meuku I, Kec. Banda Mulia Banda Mulia Aceh Tamiang Aceh Rawat Inap Perdesaan"
302,1000108981,BANDAR PUSAKA,"BANDAR PUSAKA Ds. Babo, Kec. Bandar Pusaka Bandar Pusaka Aceh Tamiang Aceh Non Rawat Inap Sangat Terpencil"
303,1000108943,SIMPANG KIRI,"SIMPANG KIRI Ds. Simpang Kiri, Kec. Tenggulun Tenggulun Aceh Tamiang Aceh Rawat Inap Perdesaan"
304,1000108955,SEKERAK,"SEKERAK Ds. Sekerak Kanan, Kec. Sekerak Sekerak Aceh Tamiang Aceh Non Rawat Inap Perdesaan"
305,1000087553,SINGAH MULO,SINGAH MULO Jl. Takengon - Bireuen Pintu Rime Gayo Bener Meriah Aceh Rawat Inap Perdesaan
306,1000087591,BLANG RAKAL,BLANG RAKAL Jl. Takengon - Bireuen Pintu Rime Gayo Bener Meriah Aceh Rawat Inap Perdesaan
307,1000087541,BUNTUL KEUMUMU,BUNTUL KEUMUMU Jl. Pondok Baru - Buntul Permata Bener Meriah Aceh Rawat Inap Perdesaan
308,1000087618,RAMUNG,RAMUNG Jl. Ramung Jelobok Permata Bener Meriah Aceh Non Rawat Inap Perdesaan
309,1000087620,SAMAR KILANG,SAMAR KILANG Jl. Cemparam Jamur Atu Syiah Utama Bener Meriah Aceh Non Rawat Inap Terpencil
310,1000087577,BANDAR,BANDAR Jl. Pondok Baru - Takengon Bandar Bener Meriah Aceh Rawat Inap Perdesaan
311,1000087656,SIMPANG TIGA,SIMPANG TIGA Jl. Pondok Baru - Takengon Bukit Bener Meriah Aceh Non Rawat Inap Perkotaan
312,1000087565,PANTE RAYA,PANTE RAYA Jl. Takengon - Bireuen Wih Pesam Bener Meriah Aceh Rawat Inap Perdesaan
313,1000087644,SIMPANG TERITIT,SIMPANG TERITIT Jl. Takengon - Bireuen Wih Pesam Bener Meriah Aceh Non Rawat Inap Perdesaan
314,1000087589,LAMPAHAN,LAMPAHAN Jl. Takengon - Bireuen Timang gajah Bener Meriah Aceh Rawat Inap Perdesaan
315,1000087668,RONGA RONGA,RONGA RONGA Jl. Takengon - Bireuen Timang gajah Bener Meriah Aceh Non Rawat Inap Perdesaan
316,1000087606,BENER KELIPAH,BENER KELIPAH Jl. Ramung Raya Bener Kelipah Bener Kelipah Bener Meriah Aceh Non Rawat Inap Perdesaan
317,1000087632,MESIDAH,MESIDAH Jl. Samar Kilang Sosial Mesidah Bener Meriah Aceh Non Rawat Inap Terpencil
318,1000066470,MEUREUDU,MEUREUDU Jl. Iskandar Muda No. 1 Kota Meureudu Meureudu Pidie Jaya Aceh Rawat Inap Perkotaan
319,1000066494,ULIM,ULIM Jl. T. Maharaja Said Mansur No.3 Keude Ulim Ulim Pidie Jaya Aceh Non Rawat Inap Perdesaan
320,1000066444,JANGKA BUYA,JANGKA BUYA Jl. Kereta Api Jangka Buya Jangka Buya Pidie Jaya Aceh Rawat Inap Perdesaan
321,1000066468,BANDAR DUA,BANDAR DUA Jl. Medan-Banda Aceh Gampong Ule Gle Bandar Dua Pidie Jaya Aceh Rawat Inap Perdesaan
322,1000066511,BLANG KUTA,BLANG KUTA Jl.Ule Glee Barat Gampong Blang Kuta Bandar Dua Pidie Jaya Aceh Non Rawat Inap Perdesaan
323,1000066559,KUTA KRUENG,KUTA KRUENG Jl. Dayah Darul Munawarah Gp. Kuta Krueng Bandar Dua Pidie Jaya Aceh Non Rawat Inap Perdesaan
324,1000066523,MEURAH DUA,MEURAH DUA Ds. Meunasah Bie Kec. Meurah Dua Meurah Dua Pidie Jaya Aceh Non Rawat Inap Perdesaan
325,1000066482,BANDAR BARU,BANDAR BARU Jl. Banda Aceh-Medan Gampong Keude Lueng Putu Bandar Baru Pidie Jaya Aceh Rawat Inap Perdesaan
326,1000066535,CUBO,CUBO Kec. Bandar Baru Bandar Baru Pidie Jaya Aceh Non Rawat Inap Perdesaan
327,1000066547,SIMPANG 4 NYONG,SIMPANG 4 NYONG Jl. Lueng Putu-Glp.Baro Bandar Baru Pidie Jaya Aceh Non Rawat Inap Perdesaan
328,1000066509,PANTE RAJA,PANTE RAJA Jl. Banda Aceh- Medan Gampong Tu Panteraja Pidie Jaya Aceh Non Rawat Inap Perdesaan
329,1000066456,TRIENGGADENG,TRIENGGADENG Jl. Banda Aceh-Medan Trienggadeng Pidie Jaya Aceh Rawat Inap Perdesaan
330,1000151495,BAITURRAHMAN,BAITURRAHMAN Jl. Belibis Lr. Adam No. 6 Lingk Labui Baiturrahman Banda Aceh Aceh Non Rawat Inap Perkotaan
331,1000151524,KUTA ALAM,KUTA ALAM Jl. Twk. Hasyim Banta Muda No.11 Kuta Alam Banda Aceh Aceh Non Rawat Inap Perkotaan
332,1000151562,LAMPULO,LAMPULO Jl. Buah Delima Komplek Perikanan Lampulo Kuta Alam Banda Aceh Aceh Non Rawat Inap Perkotaan
333,1000151548,MEURAXA,MEURAXA Jl. Sultan Iskandar Muda Meuraxa Banda Aceh Aceh Non Rawat Inap Perkotaan
334,1000151471,KOPELMA DARUSSALAM,KOPELMA DARUSSALAM Jl. Inong Balee No.38 Kopelma Darussalam Syiah Kuala Banda Aceh Aceh Non Rawat Inap Perkotaan
335,1000151536,JEULINGKE,JEULINGKE Jl. Batee Timoh Jeulingke Syiah Kuala Banda Aceh Aceh Non Rawat Inap Perkotaan
336,1000151483,BATOH,BATOH Jl. Turi Utama Gampong Cot Mesjid Lueng Bata Banda Aceh Aceh Non Rawat Inap Perkotaan
337,1000151500,LAMPASEH KOTA,LAMPASEH KOTA Jl. Rama Setia Lr. Syahmidin Lampaseh Kota Kuta Raja Banda Aceh Aceh Non Rawat Inap Perkotaan
338,1000151469,BANDA RAYA,BANDA RAYA Jl. Tgk. Abd. Di Lhong I Banda Raya Banda Aceh Aceh Non Rawat Inap Perkotaan
339,1000151550,JAYA BARU,JAYA BARU Jl. Tgk Abd Rahman Jaya Baru Banda Aceh Aceh Non Rawat Inap Perkotaan
340,1000151512,ULEE KARENG,ULEE KARENG Jl. Prof. Ali Hasyimi Jembatan Layang Gampong Pango Raya Ulee Kareng Banda Aceh Aceh Non Rawat Inap Perkotaan
341,1000129272,IBOIH,IBOIH Jl. Gapang Ibioh Sukakarya Kota Sabang Aceh Rawat Inap Terpencil
342,1000129301,SUKAKARYA,SUKAKARYA Jl. Sabang-Iboih Paya Seunara Sukakarya Kota Sabang Aceh Rawat Inap Perdesaan
343,1000129313,PRIA LAOT,PRIA LAOT Jl. Ibioh Sukakarya Kota Sabang Aceh Non Rawat Inap Perdesaan
344,1000129284,SUKAJAYA,SUKAJAYA Jl. Sabang Balohan Sukajaya Kota Sabang Aceh Rawat Inap Perdesaan
345,1000129296,JABOI,JABOI Jl. Jaboi Sukajaya Kota Sabang Aceh Rawat Inap Terpencil
346,1000129325,COT BA'U,COT BA'U Jl. Bay Pass Sukajaya Kota Sabang Aceh Non Rawat Inap Perkotaan
347,1000106658,KANDANG,KANDANG Jl. Kulam Tuha Muara Dua Kota Lhokseumawe Aceh Non Rawat Inap Perkotaan
348,1000106660,MUARA DUA,MUARA DUA Jl. Medan-Banda Aceh Meunasah Mesjid Muara Dua Kota Lhokseumawe Aceh Non Rawat Inap Perkotaan
349,1000106672,BANDA SAKTI,BANDA SAKTI Jl. Teratai Putih Banda Sakti Kota Lhokseumawe Aceh Non Rawat Inap Perkotaan
350,1000106684,MON GEUDONG,MON GEUDONG Jl. Pase Lr. Iii Banda Sakti Kota Lhokseumawe Aceh Non Rawat Inap Perkotaan
351,1000106646,BLANG MANGAT,BLANG MANGAT Jl Panglima Adid No. 1 Blang Mangat Kota Lhokseumawe Aceh Non Rawat Inap Perkotaan
352,1000106696,BLANG CUT,BLANG CUT Jl. Mesjid Meraksa Blang Mangat Kota Lhokseumawe Aceh Non Rawat Inap Perkotaan
353,1000106701,MUARA SATU,MUARA SATU Jl. Medan-Banda Aceh Blang Pulo Muara Satu Kota Lhokseumawe Aceh Non Rawat Inap Perkotaan
354,1000085892,LANGSA TIMUR,LANGSA TIMUR Jl. Langsa - Medan Langsa Timur Kota Langsa Aceh Rawat Inap Perkotaan
355,1000085880,LANGSA BARAT,LANGSA BARAT Jl. Prof. Masjid Ibrahim Langsa Barat Kota Langsa Aceh Rawat Inap Perkotaan
356,1000085907,LANGSA KOTA,LANGSA KOTA Jl. H.Agus Salim No.10 Langsa Kota Kota Langsa Aceh Rawat Inap Perkotaan
357,1000085878,LANGSA LAMA,LANGSA LAMA Jl. Kampus Unsam Langsa Lama Kota Langsa Aceh Rawat Inap Perkotaan
358,1000085919,LANGSA BARO,LANGSA BARO Jl. Lilawangsa No.1 Langsa Baro Kota Langsa Aceh Non Rawat Inap Perkotaan
359,1000064238,SIMPANG KIRI,SIMPANG KIRI Jl. Syech Hamzah Fansuri Simpang Kiri Kota Subulussalam Aceh Non Rawat Inap Perkotaan
360,1000064288,BAKAL BUAH,BAKAL BUAH Jl. Belimbing Kampong Makmur Jaya Simpang Bakal Buah Simpang Kiri Kota Subulussalam Aceh Non Rawat Inap Perdesaan
361,1000064264,PENANGGALAN,PENANGGALAN Jl. Teuku Umar Penanggalan Kota Subulussalam Aceh Non Rawat Inap Perkotaan
362,1000064290,JONTOR Kampung,"JONTOR Kampung Jontor, Kec Penanggalan Penanggalan Kota Subulussalam Aceh Non Rawat Inap Perdesaan"
